T_wb,T_CT1,T_CT2,T_CT3,Load_tot,E_exchanged,E_consumed,COP
7.3353233528191595,30.8,16.4,29.3,2415.129829721286,200.9982490236081,125.31483182870369,19.272497871781002
7.3353233528191595,30.3,16.2,29.6,2090.7805074412922,173.97726090286147,0.9535416666666667,2192.6472439847503
7.3353233528191595,30.3,16.2,29.6,1806.7166934203117,150.31084607839506,0.9535416666666667,1894.7433096826514
7.3353233528191595,30.3,16.2,29.6,2139.7920213263424,178.07950644752708,0.94875,2255.3802596325086
7.3353233528191595,30.3,16.2,29.6,2539.799939692077,211.4010225316041,88.56652945312501,28.676746795597303
7.3353233528191595,30.3,16.2,29.6,2892.88907904615,241.0740899205125,88.57611278645834,32.65992362997916
7.3353233528191595,30.3,16.2,29.6,2186.2800585808664,181.94103243900324,88.58569611979168,24.67983155682863
6.824077171557917,30.6,15.7,29.8,1986.9305888746517,165.33604847445835,0.9631249999999999,2063.0038560671273
6.824077171557917,30.6,15.7,29.8,1671.5390747495867,139.06017807430143,0.9295833333333333,1798.1594708198154
6.824077171557917,30.6,15.7,29.8,2092.905852507282,174.1711170096763,0.934375,2239.8992401415726
6.824077171557917,30.6,15.7,29.8,2248.144144156275,187.11479530633488,5.2469060393518525,428.470440921787
6.824077171557917,30.6,15.7,29.8,2367.827237642526,197.08565593833174,5.222947706018519,453.35074577025273
6.824077171557917,30.6,15.7,29.8,1978.1978733812266,164.6158481778235,5.218156039351852,379.0990262581222
6.824077171557917,26.3,22.7,28.4,1955.1898241848019,162.69711017118482,5.043684587962963,387.65108921580315
6.824077171557917,26.3,22.7,28.4,2074.8406920809566,172.6665998034246,5.038892921296297,411.7651882047112
6.824077171557917,26.3,22.7,28.4,2405.013168608192,200.17882251913122,5.067642921296296,474.5822083283233
6.824077171557917,26.3,22.7,28.4,2538.6448354015442,211.3140715252039,5.846111469618056,434.24502741604437
6.824077171557917,26.3,22.7,28.4,2488.1019359158427,207.34182799298688,5.8556948029513896,424.902939726604
6.824077171557917,26.3,22.7,28.4,1934.615730836663,161.2179775697219,5.865278136284722,329.8421124939385
6.144324121986244,26.1,19.3,33.0,2098.384776444313,174.62645650547466,187.50204441464123,11.191263449927797
6.144324121986244,26.1,19.3,33.0,2002.7074928631166,166.6526263136683,187.4924610813079,10.681536107175122
6.144324121986244,26.1,19.3,33.0,2548.1160880714856,212.10334258103236,187.48287774797456,13.591193599539325
6.144324121986244,26.1,19.3,33.0,2516.0391593810996,209.4309884168735,54.40173482060185,46.249244949230544
6.144324121986244,26.1,19.3,33.0,2782.3348727168254,231.62373477423182,54.09027648726852,51.43872528312397
6.144324121986244,26.1,19.3,33.0,2311.082736033606,192.36121747000877,54.10465148726852,42.71504708938809
6.144324121986244,25.9,20.1,34.1,3139.8911257705363,261.42411002122606,26.5577736875,118.22870255304552
6.144324121986244,25.9,20.1,34.1,4003.043058581125,333.3534377554418,26.648815354166665,150.21467203626486
6.144324121986244,25.9,20.1,34.1,3630.741738482191,302.33717989490896,26.696732020833334,135.9994824703214
6.144324121986244,25.9,20.1,34.1,3372.9781906490666,280.865236823017,8.869826162037038,380.2755689942892
6.144324121986244,25.9,20.1,34.1,2462.425824694665,205.20215205788875,8.836284495370371,278.67208508110093
6.144324121986244,25.9,20.1,34.1,2880.3799658539915,239.81324242667372,8.79795116203704,327.3921294633648
5.533690142088915,25.9,18.9,30.8,3356.94391005491,279.51408899366385,0.8960416666666666,3746.4149658831825
5.533690142088915,25.9,18.9,30.8,2925.548461424301,243.5760247967087,0.934375,3131.021764735038
5.533690142088915,25.9,18.9,30.8,2600.7669414075385,216.52002764322518,0.8816666666666666,2949.830179290214
5.533690142088915,25.9,18.9,30.8,2726.682343482317,227.00986714008505,25.589283205439816,106.55563587270291
5.533690142088915,25.9,18.9,30.8,2946.5211456004095,245.31734959053983,25.546158205439816,115.34106701699574
5.533690142088915,25.9,18.9,30.8,3386.5888969013386,281.9881773865267,25.618033205439815,132.19550734996392
5.533690142088915,27.2,17.7,30.8,3083.344014328041,256.7321081334278,0.8864583333333333,3478.2729186309275
5.533690142088915,27.2,17.7,30.8,2874.689711636002,239.35412857408494,0.8720833333333334,3296.3474954258977
5.533690142088915,27.2,17.7,30.8,2819.7115370094507,234.7739459266377,0.8816666666666666,3198.1605334700766
5.533690142088915,27.2,17.7,30.8,3181.2925331943857,264.8930137250399,49.74894222714121,63.94693818150748
5.533690142088915,27.2,17.7,30.8,3013.437617438651,250.89607589450145,49.71060889380787,60.61960785626216
5.533690142088915,27.2,17.7,30.8,3466.578753726035,288.66519496968647,49.76810889380787,69.65462081596887
5.330698857357106,27.2,15.2,30.8,3527.4444698374655,293.73752633636593,0.9199999999999999,3834.1787715624628
5.330698857357106,27.2,15.2,30.8,3061.3457846277497,254.90744565421707,0.9104166666666667,3362.5766055407776
5.330698857357106,27.2,15.2,30.8,1202.9726757584074,100.04504465613557,0.89125,1349.7589629827853
5.330698857357106,27.2,15.2,30.8,2247.1686144830846,187.05386280940883,12.689193344328709,177.09310225676649
5.330698857357106,27.2,15.2,30.8,3470.73459396814,289.01538691611665,12.727526677662041,272.6951340875673
5.330698857357106,27.2,15.2,30.8,3409.431342452803,283.9166664818094,12.737110010995375,267.67699576352834
5.330698857357106,27.9,14.6,30.8,3112.3014045778255,259.1583826616609,27.86648737037038,111.68617569959838
5.330698857357106,27.9,14.6,30.8,2320.6027623708665,193.18968371435156,27.86648737037038,83.27575454803448
5.330698857357106,27.9,14.6,30.8,2916.7391858705555,242.85294106477676,27.832945703703714,104.79448409524352
5.330698857357106,27.9,14.6,30.8,4117.321644721144,342.89686918905807,0.9008333333333334,4570.569818376848
5.330698857357106,27.9,14.6,30.8,3587.572227669746,298.76322826664006,0.9247916666666666,3879.3301853603925
5.330698857357106,27.9,14.6,30.8,3388.2729900080417,282.1642941327519,0.8625,3928.4324521832364
4.995774073275015,27.2,19.5,31.4,2506.4673122761055,208.6804876550905,164.02476512557868,15.281029729609026
4.995774073275015,27.2,19.5,31.4,2865.55753235657,238.59748742190263,163.98164012557868,17.474868102075934
4.995774073275015,27.2,19.5,31.4,2724.0988632993985,226.80459895825575,163.96726512557868,16.61367506015957
4.995774073275015,27.2,19.5,31.4,3813.35177256445,317.57956592068524,0.8960416666666666,4255.775054245376
4.995774073275015,27.2,19.5,31.4,3640.3212379860747,303.17105473938403,0.9199999999999999,3956.8709108544294
4.995774073275015,27.2,19.5,31.4,2557.094088515485,212.92088563375955,0.8672916666666667,2948.3669528883806
4.995774073275015,23.2,13.0,18.0,2679.1980106183214,223.06904461727342,131.3018694959491,20.404873296194612
4.995774073275015,23.2,13.0,18.0,2669.151650266043,222.22519383168387,131.28270282928244,20.331327682497196
4.995774073275015,23.2,13.0,18.0,3728.1728395523555,310.47164770805773,131.31145282928242,28.391832998751
4.995774073275015,23.2,13.0,18.0,3741.2831047763157,311.57073270112693,57.20769634085649,65.3982478596044
4.995774073275015,23.2,13.0,18.0,3932.2275201033112,327.4835466338353,57.26519634085649,68.6669700160937
4.995774073275015,23.2,13.0,18.0,2972.14580661812,247.48522718146964,57.31311300752316,51.85804174043004
5.242849817773163,24.5,13.7,26.0,2489.7083776271406,207.28527722483128,17.981182458333336,138.461882770857
5.242849817773163,24.5,13.7,26.0,3145.4016358135186,261.9263820736961,18.019515791666667,174.5552806290248
5.242849817773163,24.5,13.7,26.0,3488.489042668711,290.50555352450004,17.995557458333334,193.85279120949215
5.242849817773163,24.5,13.7,26.0,3845.380621507647,320.2478605987962,6.5120961154513894,590.4981365959311
5.242849817773163,24.5,13.7,26.0,2990.532275439686,249.01127449362164,6.574387782118056,454.8761610280665
5.242849817773163,24.5,13.7,26.0,2749.454389103691,228.9328992630725,6.574387782118056,418.2069084184604
5.242849817773163,22.6,15.0,23.0,3142.3374486950706,261.6846346407848,81.37724572858795,38.614448308750795
5.242849817773163,22.6,15.0,23.0,3227.109731682826,268.7495669924047,81.38203739525461,39.65383314268068
5.242849817773163,22.6,15.0,23.0,3519.314668481732,293.09076422420645,81.32932906192129,43.27239274041287
5.242849817773163,22.6,15.0,23.0,3147.5197850138247,262.0937310544012,0.9104166666666667,3457.2299698092356
5.242849817773163,22.6,15.0,23.0,2862.9008800327283,238.387278421195,0.905625,3161.2432077656076
5.242849817773163,22.6,15.0,23.0,2511.886284508389,209.14761306120164,0.94875,2647.5744764251795
5.626027166786116,22.8,15.7,20.4,2955.198802148477,246.0897474285687,96.71872594010418,30.55456710604902
5.626027166786116,22.8,15.7,20.4,3554.111434060164,295.9869044122248,96.70914260677085,36.75052159764812
5.626027166786116,22.8,15.7,20.4,2910.431283847663,242.33774027905247,96.68039260677085,30.103635342952007
5.626027166786116,22.8,15.7,20.4,3207.5320894362385,267.09948781781685,0.934375,3432.810262941794
5.626027166786116,22.8,15.7,20.4,2955.965561074717,246.14655718985054,0.9199999999999999,3213.0060446464317
5.626027166786116,22.8,15.7,20.4,2551.95448241973,212.49037557286138,0.89125,2863.3430377780983
5.626027166786116,22.8,16.9,18.6,2399.317381415457,199.77428057794052,41.38257252864583,57.97893255076403
5.626027166786116,22.8,16.9,18.6,2769.447046623251,230.60720194567722,41.34903086197916,66.97731455587233
5.626027166786116,22.8,16.9,18.6,3934.4692829061173,327.68308237200074,41.32507252864583,95.20780103117328
5.626027166786116,22.8,16.9,18.6,4216.516514137928,351.1838823314123,0.9391666666666666,4489.636039898416
5.626027166786116,22.8,16.9,18.6,2892.8091234536587,241.06742695447156,0.934375,3095.9830083784977
5.626027166786116,22.8,16.9,18.6,2504.7510584928245,208.561856655794,0.8864583333333333,2825.571111813292
5.810725952230484,23.2,17.8,18.2,2509.2826059956283,208.92730443663334,159.72450810011577,15.71006626248492
5.810725952230484,23.2,17.8,18.2,3702.7864331600167,308.37422684011113,159.6909664334491,23.1872003523953
5.810725952230484,23.2,17.8,18.2,3845.4591911634434,320.4549325969536,159.74367476678242,24.072685173779913
5.810725952230484,23.2,17.8,18.2,2935.7023951800497,244.45055700844722,0.9247916666666666,3174.4472847182337
5.810725952230484,23.2,17.8,18.2,2791.1825208664736,232.41826020934894,0.9679166666666668,2883.7012699438383
5.810725952230484,23.2,17.8,18.2,2415.2458228315204,201.09298473879335,0.9008333333333334,2681.1239476390606
5.810725952230484,20.2,18.9,17.4,2629.604374313267,218.95441165768892,73.29537119589122,35.8768136569677
5.810725952230484,20.2,18.9,17.4,4193.543186864436,349.26629178721635,73.34807952922455,57.17318318052998
5.810725952230484,20.2,18.9,17.4,3796.9537842695718,316.22189102533906,73.27620452922454,51.81700947345387
5.810725952230484,20.2,18.9,17.4,2960.3777844425626,246.69814870354688,0.9583333333333334,3089.089862027022
5.810725952230484,20.2,18.9,17.4,2710.443523474288,225.70431199436692,0.8816666666666666,3074.227058761008
5.810725952230484,20.2,18.9,17.4,2639.4095815466444,219.77681071389364,0.9104166666666667,2899.122652499747
6.212996172371334,17.7,19.1,17.4,3570.377344250357,297.3416457361584,121.0674021629051,29.49082313211075
6.212996172371334,17.7,19.1,17.4,4106.821087209254,342.029887705853,121.10573549623844,33.91103708161545
6.212996172371334,17.7,19.1,17.4,3793.4602771063887,315.9288620073305,121.12011049623844,31.3198217997349
6.212996172371334,17.7,19.1,17.4,2663.2331127184525,221.7558095303472,0.9391666666666666,2835.7406701527448
6.212996172371334,17.7,19.1,17.4,2566.5353834273424,213.70313176029487,0.9247916666666666,2775.2579050351983
6.212996172371334,17.7,19.1,17.4,2722.979518250571,226.73795867483884,0.8864583333333333,3071.751277932489
6.212996172371334,18.2,19.7,22.9,3743.3003434207258,311.7523374148848,0.9152083333333334,4090.1073636283822
6.212996172371334,18.2,19.7,22.9,4150.084371937108,345.6502236368269,0.9391666666666666,4418.9008396845875
6.212996172371334,18.2,19.7,22.9,3649.181550270789,304.09846252256574,0.9583333333333334,3807.841617673867
6.212996172371334,18.2,19.7,22.9,2294.0764960479682,191.0104976897101,14.390670100983794,159.41415375029254
6.212996172371334,18.2,19.7,22.9,2572.8813868458888,214.23938401854932,14.40025343431713,178.66917402401236
6.212996172371334,18.2,19.7,22.9,4221.943036646288,351.64235042813453,14.371503434317129,293.7718420304505
6.481282043789918,15.9,20.5,14.0,2814.499791905544,234.3442214906891,257.2047685590278,10.942642345527213
6.481282043789918,15.9,20.5,14.0,3065.243166000154,255.22465841767414,256.96039355902775,11.928854573831513
6.481282043789918,15.9,20.5,14.0,2262.1463491605437,188.31784155645525,257.0706018923611,8.799708455608373
6.481282043789918,15.9,20.5,14.0,1997.100197099621,166.24543702863275,7.793155978587963,256.2633421667347
6.481282043789918,15.9,20.5,14.0,1788.629213684526,148.87761761506013,7.79794764525463,229.37179050861926
6.481282043789918,15.9,20.5,14.0,2462.8227195044424,205.04617819924803,7.7069059785879634,319.5604989014896
6.481282043789918,20.2,16.5,21.1,2960.305116100546,246.48689011346067,1.12125,2640.18293520673
6.481282043789918,20.2,16.5,21.1,2695.904916363117,224.46667557513356,1.0685416666666667,2522.9759404451083
6.481282043789918,20.2,16.5,21.1,1823.3463029920895,151.76594585300512,1.2362500000000003,1474.9009528752995
6.481282043789918,20.2,16.5,21.1,1752.6752526454093,145.88401329165566,40.4693342957176,43.30872457249376
6.481282043789918,20.2,16.5,21.1,2088.4031103673037,173.84678153901527,40.53641762905093,51.51918281181866
6.481282043789918,20.2,16.5,21.1,3190.853940019537,265.6985092527572,40.301625962384264,79.1743227183374
6.612993545118002,20.5,18.5,22.3,3007.241030808752,250.40599139928977,1.06375,2827.0185953548785
6.612993545118002,20.5,18.5,22.3,1939.275092702915,161.42311251078203,1.2266666666666668,1580.9307820947674
6.612993545118002,20.5,18.5,22.3,1780.7273370620821,148.22106055981675,1.2170833333333335,1463.1104446932545
6.612993545118002,20.5,18.5,22.3,1910.7082693078362,159.0461097126507,34.93288484346065,54.696549622798074
6.612993545118002,20.5,18.5,22.3,2926.2122805772287,243.65049885459467,34.78434317679398,84.12440809086259
6.612993545118002,20.5,18.5,22.3,3171.2152089754914,264.0635132363429,34.76517651012732,91.21815354660133
6.612993545118002,20.7,19.5,24.7,3569.7394773988417,297.28924135711463,1.106875,3225.0610750074234
6.612993545118002,20.7,19.5,24.7,2798.593544852944,233.04065153441024,1.1691666666666665,2393.665184478641
6.612993545118002,20.7,19.5,24.7,2751.064102625145,229.082457690072,1.29375,2126.4263595170205
6.612993545118002,20.7,19.5,24.7,3107.6791680339215,258.78866301122326,6.225726269965279,499.1673313724493
6.612993545118002,20.7,19.5,24.7,3354.6205933119954,279.36266768321076,6.1634346032986125,544.2777946433688
6.612993545118002,20.7,19.5,24.7,3022.1407848232666,251.65899434404557,6.168226269965279,489.952970684436
7.03479744576623,23.2,23.2,23.8,3001.8169878512535,249.96754443418453,43.00014871932871,69.8094559496704
7.03479744576623,23.2,23.2,23.8,2936.4470712479574,244.51711161240306,42.97619038599538,68.3273004162057
7.03479744576623,23.2,23.2,23.8,3381.1478596203942,281.5710123784759,42.923482052662045,78.77151847727836
7.03479744576623,23.2,23.2,23.8,3384.6633762596066,281.85785352019434,36.4017199675926,92.98086407106243
7.03479744576623,23.2,23.2,23.8,3248.1520611770256,270.4887851608267,36.444844967592594,89.12514414769332
7.03479744576623,23.2,23.2,23.8,2819.7573067691383,234.97977556409484,36.51192830092593,77.22838639277319
7.03479744576623,22.0,18.2,21.6,2118.0880320041297,176.33445180498742,119.91930868721064,17.662610426889685
7.03479744576623,22.0,18.2,21.6,3088.489372525071,257.18804331919597,119.84743368721065,25.770175276224162
7.03479744576623,22.0,18.2,21.6,3107.955170579959,258.9962642149966,119.77076702054399,25.949196518436416
7.03479744576623,22.0,18.2,21.6,3205.2522601895334,267.10435501579445,1.06375,3013.1631118115474
7.03479744576623,22.0,18.2,21.6,2797.7006721022926,232.96214327885536,1.1404166666666666,2453.226749377239
7.03479744576623,22.0,18.2,21.6,2728.077802683867,227.1586527296604,1.2170833333333335,2241.4880953239576
6.95939718695098,21.0,18.6,17.9,2691.1517096734146,224.07356477830976,87.67155278761572,30.695837179851573
6.95939718695098,21.0,18.6,17.9,3152.865126692315,262.527035254965,87.57571945428239,36.00158978240791
6.95939718695098,21.0,18.6,17.9,3521.073322413284,293.21182076191195,87.50863612094906,40.23686665104314
6.95939718695098,21.0,18.6,17.9,2908.5102822038157,242.17767361544097,1.1020833333333333,2639.1019573872054
6.95939718695098,21.0,18.6,17.9,2843.9311442311373,236.80903958421865,1.1883333333333332,2393.2099390444355
6.95939718695098,21.0,18.6,17.9,2470.620360093262,205.70276549347994,1.2458333333333333,1983.1066435531202
6.95939718695098,17.4,20.2,14.8,2876.417299986707,239.50470873181533,182.9279315535301,15.724319821246011
6.95939718695098,17.4,20.2,14.8,3257.0510734496224,271.2061072357053,182.8273065535301,17.814904867594212
6.95939718695098,17.4,20.2,14.8,2930.911744068452,244.2426453390377,182.85126488686342,16.028938853017568
6.95939718695098,17.4,20.2,14.8,2499.92317678045,208.1249159075543,1.1116666666666668,2248.8064558744672
6.95939718695098,17.4,20.2,14.8,2280.3731542529436,189.8385035114096,1.17875,1934.5689537670783
6.95939718695098,17.4,20.2,14.8,2360.26100104818,196.49260543950007,1.221875,1931.6714075074617
6.478852591736597,22.0,20.4,14.2,2587.0142532345317,215.38633786800062,141.30781998958335,18.307651009160256
6.478852591736597,22.0,20.4,14.2,3460.4284573025825,288.15884971103367,141.27906998958335,24.493567642805996
6.478852591736597,22.0,20.4,14.2,3314.8540519068756,276.03372730175323,141.24552832291667,23.468736258527276
6.478852591736597,22.0,20.4,14.2,2634.1843439188506,219.32426022700062,1.1260416666666666,2339.331147235982
6.478852591736597,22.0,20.4,14.2,2308.733459017614,192.2138201861527,1.193125,1935.0306623510648
6.478852591736597,22.0,20.4,14.2,2336.4867279761957,194.5188113205885,1.1979166666666667,1950.458485962737
6.478852591736597,20.6,21.1,20.4,3301.161188955177,274.8865773487498,1.0733333333333335,3075.6160145545123
6.478852591736597,20.6,21.1,20.4,3186.6754106864573,265.35367216794725,1.06375,2995.6995635125336
6.478852591736597,20.6,21.1,20.4,2564.60546689931,213.71712224160916,1.12125,2287.273549074078
6.478852591736597,20.6,21.1,20.4,2376.0652970311044,197.82427725859682,27.1702073587963,87.45112857086303
6.478852591736597,20.6,21.1,20.4,2319.007146819805,193.05301577067658,27.184582358796302,85.30596925170079
6.478852591736597,20.6,21.1,20.4,3161.545212786342,263.2451766640702,27.064790692129634,116.81395392079313
6.281967717412442,20.6,21.8,22.5,3279.406086716608,273.07822258169256,1.0541666666666667,3110.8990545928295
6.281967717412442,20.6,21.8,22.5,3007.926866771935,250.46739457062023,1.1116666666666668,2705.781289450016
6.281967717412442,20.6,21.8,22.5,2315.685116656233,192.79205202219848,1.164375,1988.7794882715903
6.281967717412442,20.6,21.8,22.5,2534.8989677290683,211.05573625661475,40.75053521730323,62.205292622824636
6.281967717412442,20.6,21.8,22.5,2824.516570251551,235.1730208707916,40.62116021730323,69.53313384309499
6.281967717412442,20.6,21.8,22.5,3369.3286171173827,280.5679625051434,40.601993550636564,82.98431486905544
6.281967717412442,20.8,21.5,24.3,3090.590528775488,257.35175446370397,1.0541666666666667,2931.7854818423602
6.281967717412442,20.8,21.5,24.3,2846.461844347212,237.0199312605582,1.1547916666666667,2464.9137385651484
6.281967717412442,20.8,21.5,24.3,2392.9351435216754,199.24022699767974,1.193125,2005.6030537635834
6.281967717412442,20.8,21.5,24.3,2726.2012173100206,226.99736371794177,92.21907101359955,29.562228152439182
6.281967717412442,20.8,21.5,24.3,3082.6099336413477,256.67817538790814,92.12323768026621,33.461806285404535
6.281967717412442,20.8,21.5,24.3,3315.8863330854283,276.13027105374533,92.13282101359954,35.99028333883293
5.882033822398057,21.1,20.9,25.6,3132.7388787059726,261.0615732254977,1.1020833333333333,2842.560797313548
5.882033822398057,21.1,20.9,25.6,2711.480670592447,225.79550442771077,1.15,2357.809278776041
5.882033822398057,21.1,20.9,25.6,2643.6956259095837,220.1405706071906,1.1404166666666666,2318.183961338327
5.882033822398057,21.1,20.9,25.6,3000.563375000579,249.86304168367238,24.651898739293976,121.71733328669816
5.882033822398057,21.1,20.9,25.6,3392.554075538919,282.52348175806753,24.671065405960647,137.51145399335942
5.882033822398057,21.1,20.9,25.6,3073.5687778869797,256.13073149058164,24.699815405960646,124.43691288256572
5.882033822398057,22.2,20.7,26.8,2342.1021332179557,195.00165789550005,12.909610010995376,181.4231515299951
5.882033822398057,22.2,20.7,26.8,2514.5730600124675,209.37487080568224,13.005443344328707,193.34773859201033
5.882033822398057,22.2,20.7,26.8,2722.817215004583,226.7131347548135,12.895235010995375,211.14909597870218
5.882033822398057,22.2,20.7,26.8,3291.7424473768856,274.12407569987477,1.0254166666666666,3210.1511067470647
5.882033822398057,22.2,20.7,26.8,3165.717250473308,263.62971893318195,1.049375,3016.764503131205
5.882033822398057,22.2,20.7,26.8,2815.275192745026,234.43886784347742,1.0972916666666668,2565.6580454103137
5.349396350796269,23.2,20.0,21.2,2458.9441968077676,204.7494727530267,107.8168975720486,22.80666808432861
5.349396350796269,23.2,20.0,21.2,2647.3048105361618,220.43549290518592,107.72106423871527,24.575553808766703
5.349396350796269,23.2,20.0,21.2,3366.1588244371833,280.32622046557185,107.6156475720486,31.279455175731226
5.349396350796269,23.2,20.0,21.2,3321.3466638725045,276.77888865604206,0.9870833333333333,3364.808777245256
5.349396350796269,23.2,20.0,21.2,3098.7858167610375,258.2321513967531,0.9966666666666667,3109.1496489241176
5.349396350796269,23.2,20.0,21.2,2366.7988361700177,197.23323634750147,0.9966666666666667,2374.7145513411547
5.349396350796269,22.7,21.3,19.1,2223.0385769117192,185.08033054728654,13.805310158275464,161.02778941037695
5.349396350796269,22.7,21.3,19.1,2098.5500429094604,174.69959084611935,13.790935158275465,152.16879920214785
5.349396350796269,22.7,21.3,19.1,2909.571619387625,242.28194182646502,13.685518491608798,212.60222045453472
5.349396350796269,22.7,21.3,19.1,3165.3522190260774,263.5915566706407,0.9439583333333333,3353.2753589329445
5.349396350796269,22.7,21.3,19.1,3030.4357999796025,252.53631666496688,0.9775000000000001,3100.1900767054753
5.349396350796269,22.7,21.3,19.1,2424.1340203252184,201.84233382042066,1.0110416666666666,2397.659859377921
5.332276211962039,22.7,20.4,22.7,2005.89621844748,166.99745033209078,20.835402823495365,96.27345511100462
5.332276211962039,22.7,20.4,22.7,2529.724083778006,210.63931900170658,20.806652823495366,121.58246236133577
5.332276211962039,22.7,20.4,22.7,2969.9905175303406,247.31375164492383,20.749152823495365,143.13791713786324
5.332276211962039,22.7,20.4,22.7,3078.6293907798376,256.36931694675576,0.9631249999999999,3196.5003408486314
5.332276211962039,22.7,20.4,22.7,2427.0193170856687,202.0783684509782,0.9870833333333333,2458.778539892615
5.332276211962039,22.7,20.4,22.7,2281.533060154548,189.9732306565107,1.00625,2267.3620473585565
5.332276211962039,22.6,20.8,19.3,1999.1360198850587,166.5946683237549,32.29326122656251,61.905671460666504
5.332276211962039,22.6,20.8,19.3,2892.047715717303,240.82315679046513,32.21180289322918,89.78223681870358
5.332276211962039,22.6,20.8,19.3,2865.644590450084,238.6198096377978,32.22138622656251,88.93610505459004
5.332276211962039,22.6,20.8,19.3,2469.218192390726,205.59419495090046,1.00625,2453.881433431777
5.332276211962039,22.6,20.8,19.3,2150.2572391929093,179.0350109307195,1.0589583333333332,2030.5399858599185
5.332276211962039,22.6,20.8,19.3,1926.2209638860843,160.36602917663458,1.0925,1763.1313170582007
4.999576255113766,22.4,20.5,17.4,2836.7123128462226,236.22307787600326,4.732226853587963,599.4455465919674
4.999576255113766,22.4,20.5,17.4,3101.5116852220867,258.28501146818064,4.59326852025463,675.2297784345848
4.999576255113766,22.4,20.5,17.4,3229.8617113824494,268.981629763648,4.641185186921296,695.913130224601
4.999576255113766,22.4,20.5,17.4,2645.733297329505,220.30893576643953,0.8720833333333334,3033.807889914387
4.999576255113766,22.4,20.5,17.4,2418.3284787089724,201.36543791540922,0.8337500000000001,2900.5439024995167
4.999576255113766,22.4,20.5,17.4,2161.1028895563472,179.935931527067,0.8960416666666666,2411.8330318229405
4.999576255113766,22.3,21.7,19.2,3165.3334767068645,263.6346581425772,83.47143523987269,37.92115791001574
4.999576255113766,22.3,21.7,19.2,3365.328142122306,280.2886854605759,83.45226857320603,40.32638296908815
4.999576255113766,22.3,21.7,19.2,3414.6061613159195,284.39518706004367,83.47143523987269,40.907481122174694
4.999576255113766,22.3,21.7,19.2,2897.740810169556,241.31838193412247,41.010983403935185,70.6576767893721
4.999576255113766,22.3,21.7,19.2,3309.726187264515,275.6473505991698,40.924733403935186,80.87349414342826
4.999576255113766,22.3,21.7,19.2,3281.7376538457897,273.3078654559247,41.03015007060185,79.98356448121204
4.448017745162872,22.3,20.4,24.1,3693.1744541968924,307.5933672855852,0.934375,3952.5612887725943
4.448017745162872,22.3,20.4,24.1,3536.8073134564524,294.5757578324637,0.9152083333333334,3864.483292645338
4.448017745162872,22.3,20.4,24.1,3091.2853807515044,257.4676165471186,0.934375,3308.399069700607
4.448017745162872,22.3,20.4,24.1,2909.492448051169,242.3093163947946,92.1643852060185,31.5685114325612
4.448017745162872,22.3,20.4,24.1,3084.9844969931887,256.9228071230933,92.1643852060185,33.47263143021252
4.448017745162872,22.3,20.4,24.1,4115.794725960396,342.8173630201651,92.23146853935182,44.6246253165137
4.448017745162872,21.4,20.6,25.4,3613.6111258068822,300.9723251735684,0.9727083333333333,3714.9996581437213
4.448017745162872,21.4,20.6,25.4,3179.32838842247,264.79304542965394,0.9199999999999999,3455.7917265461633
4.448017745162872,21.4,20.6,25.4,2818.7748094936765,234.75768596645867,0.9439583333333333,2986.1220669983772
4.448017745162872,21.4,20.6,25.4,3317.484752121463,276.2943687799694,123.42629781568289,26.878265092870137
4.448017745162872,21.4,20.6,25.4,2512.122180223053,209.18035001238133,123.45983948234955,20.34768707586242
4.448017745162872,21.4,20.6,25.4,3283.088179158679,273.4298772336007,123.45983948234955,26.59235742508839
4.1464489680221845,23.3,20.7,25.8,3337.323021543886,277.953543476042,0.9870833333333333,3380.9941965830844
4.1464489680221845,23.3,20.7,25.8,2561.1238111323137,213.2793643401783,0.9295833333333333,2755.1309487752364
4.1464489680221845,23.3,20.7,25.8,2545.2969070625654,211.95498325319082,0.905625,2810.5417883368564
4.1464489680221845,23.3,20.7,25.8,2550.6082599240767,212.3857045984557,4.546975969039352,560.9460611385084
4.1464489680221845,23.3,20.7,25.8,2998.019394726349,249.67225566370988,4.475100969039351,669.9333524467761
4.1464489680221845,23.3,20.7,25.8,2726.030490340153,227.16920752834605,4.546975969039352,599.5260386027697
4.1464489680221845,23.7,19.1,18.3,2833.876830019409,235.99141877306678,16.12475382320602,175.74698262624148
4.1464489680221845,23.7,19.1,18.3,2565.3605926078685,213.61506565543837,16.20621215653935,158.29489135576463
4.1464489680221845,23.7,19.1,18.3,2772.084407131189,230.83974214092456,16.158295489872685,171.55797211832217
4.1464489680221845,23.7,19.1,18.3,3634.6629545402384,302.71506669346377,0.89125,4078.163202850197
4.1464489680221845,23.7,19.1,18.3,3437.014551700443,286.255185411551,0.9152083333333334,3755.444991614415
4.1464489680221845,23.7,19.1,18.3,2491.8647335577766,207.50158872064264,1.0014583333333333,2488.2360559761446
3.676758876760516,22.6,19.7,22.2,2330.109649049037,194.0384172373675,36.04961008593749,64.6361956063981
3.676758876760516,22.6,19.7,22.2,2688.1475203166997,223.8631429872453,36.07836008593749,74.50858392436959
3.676758876760516,22.6,19.7,22.2,2712.0570927904714,225.8486520788786,36.04961008593749,75.23124622777576
3.676758876760516,22.6,19.7,22.2,3520.1561236327248,293.1847530642282,91.15811179340277,38.6159394307187
3.676758876760516,22.6,19.7,22.2,3550.2480377306274,295.68847233435093,91.2395701267361,38.911275368780935
